title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
thelostdaughter,2021,"Olivia Colman, Dakota Johnson, Jessie Buckley, Paul Mescal, Dagmara Domińczyk, Jack Farthing, Oliver Jackson-Cohen, Peter Sarsgaard, Ed Harris",['Drama'],"The Lost Daughter is a 2021 psychological drama film adapted for the screen and directed by Maggie Gyllenhaal based on the 2006 novel of the same name by Elena Ferrante. The film stars Olivia Colman, Dakota Johnson, Jessie Buckley, Paul Mescal, Dagmara Domińczyk, Jack Farthing, Oliver Jackson-Cohen, Peter Sarsgaard, and Ed Harris. Colman also serves as an executive producer.",https://www.rottentomatoes.com/m/the_lost_daughter,"Released Dec 31, 2021",94.0,56.0,9,Medium
swansong,2021,"Mahershala Ali, Naomie Harris, Glenn Close, Awkwafina, Adam Beach","['Drama', 'Science Fiction', 'Romance']","Swan Song is a 2021 American science fiction romantic drama film written and directed by Benjamin Cleary. The film stars Mahershala Ali, Naomie Harris, Awkwafina, Glenn Close, and Adam Beach.",https://www.rottentomatoes.com/m/swan_song,1986,,,5,Medium
swansong,2021,"Mahershala Ali, Naomie Harris, Glenn Close, Awkwafina, Adam Beach","['Drama', 'Science Fiction', 'Romance']","Swan Song is a 2021 American science fiction romantic drama film written and directed by Benjamin Cleary. The film stars Mahershala Ali, Naomie Harris, Awkwafina, Glenn Close, and Adam Beach.",https://www.rottentomatoes.com/m/swan_song,1986,,,5,Medium
fortress,2021,"Jesse Metcalfe, Bruce Willis, Chad Michael Murray",['Action'],"Fortress is a 2021 American action film directed by James Cullen Bressack and written by Alan Horsnail, based on a story by Emile Hirsch and Randall Emmett. It stars Jesse Metcalfe, Bruce Willis, Chad Michael Murray, Kelly Greyson, Ser'Darius Blain, and Shannen Doherty. The film was released in select theaters and on video on demand by Lionsgate Films on December 17, 2021.",https://www.rottentomatoes.com/m/fortress,1985,,74.0,3,Small
fortress,2021,"Jesse Metcalfe, Bruce Willis, Chad Michael Murray",['Action'],"Fortress is a 2021 American action film directed by James Cullen Bressack and written by Alan Horsnail, based on a story by Emile Hirsch and Randall Emmett. It stars Jesse Metcalfe, Bruce Willis, Chad Michael Murray, Kelly Greyson, Ser'Darius Blain, and Shannen Doherty. The film was released in select theaters and on video on demand by Lionsgate Films on December 17, 2021.",https://www.rottentomatoes.com/m/fortress,1985,,74.0,3,Small
sing2,2021,"Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Taron Egerton, Tori Kelly, Bobby Cannavale, Nick Kroll, Halsey, Pharrell Williams, Nick Offerman, Letitia Wright, Eric Andre, Chelsea Peretti, Bono","['Animated', 'Comedy', 'Musical']","Sing 2 is a 2021 American computer-animated jukebox musical comedy film produced by Illumination and distributed by Universal Pictures. The sequel to Sing (2016) and the second film in the franchise, it was again written and directed by Garth Jennings, co-directed by Christophe Lourdelet, and produced by Chris Meledandri and Janet Healy.",https://www.rottentomatoes.com/m/sing_2,Now Playing,72.0,98.0,14,Medium
sing2,2021,"Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Taron Egerton, Tori Kelly, Bobby Cannavale, Nick Kroll, Halsey, Pharrell Williams, Nick Offerman, Letitia Wright, Eric Andre, Chelsea Peretti, Bono","['Animated', 'Comedy', 'Musical']","Sing 2 is a 2021 American computer-animated jukebox musical comedy film produced by Illumination and distributed by Universal Pictures. The sequel to Sing (2016) and the second film in the franchise, it was again written and directed by Garth Jennings, co-directed by Christophe Lourdelet, and produced by Chris Meledandri and Janet Healy.",https://www.rottentomatoes.com/m/sing_2,Now Playing,72.0,98.0,14,Medium
thematrixresurrections,2021,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II, Jessica Henwick, Jonathan Groff, Neil Patrick Harris, Priyanka Chopra Jonas, Jada Pinkett-Smith","['Action', 'Science Fiction']","The Matrix Resurrections is a 2021 American science fiction action film produced, co-written, and directed by Lana Wachowski, and being the first in Matrix franchise to be directed solely by Lana, without her sister, Lilly. It is the sequel to The Matrix Revolutions (2003) and the fourth installment in The Matrix film franchise. The film stars Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II, Jessica Henwick, Jonathan Groff, Neil Patrick Harris, Priyanka Chopra Jonas, Christina Ricci, and Jada Pinkett Smith. The film is set sixty years after Revolutions and follows Neo, who lives a seemingly ordinary life as a video game developer having trouble with distinguishing fantasy from reality. A group of rebels, with the help of a programmed version of Morpheus, free Neo from a new version of the Matrix and fight a new enemy that holds Trinity captive.",https://www.rottentomatoes.com/m/the_matrix_resurrections,"Released Dec 22, 2021",63.0,63.0,8,Medium
thekingsman,2021,"Ralph Fiennes, Gemma Arterton, Rhys Ifans, Matthew Goode, Tom Hollander, Harris Dickinson, Daniel Brühl, Djimon Hounsou, Charles Dance","['Action', 'Spy']","The King's Man is a 2021 spy action film directed by Matthew Vaughn from a screenplay by Vaughn and Karl Gajdusek and a story by Vaughn. The third installment in the British Kingsman film series, which is based on the comic book The Secret Service by Mark Millar and Dave Gibbons, it is a prequel to Kingsman: The Secret Service (2014) and Kingsman: The Golden Circle (2017). Its ensemble cast includes Ralph Fiennes, Gemma Arterton, Rhys Ifans, Matthew Goode, Tom Hollander, Harris Dickinson, Daniel Brühl, Djimon Hounsou, and Charles Dance. It focuses on several events during World War I and the birth of the Kingsman organisation.",https://www.rottentomatoes.com/m/the_kings_man,"Released Dec 22, 2021",41.0,80.0,9,Medium
ajournalforjordan,2021,"Michael B. Jordan, Chanté Adams, Jalon Christian, Robert Wisdom, Tamara Tunie","['Drama', 'Romance']","A Journal for Jordan is a 2021 American romantic drama film directed and co-produced by Denzel Washington from a screenplay written by Virgil Williams, based on the memoir A Journal for Jordan: A Story of Love and Honor by Dana Canedy. The film stars Michael B. Jordan and Chanté Adams in the lead roles, along with Jalon Christian, Robert Wisdom, and Tamara Tunie in supporting roles.",https://www.rottentomatoes.com/m/a_journal_for_jordan,"Released Dec 25, 2021",39.0,95.0,5,Medium
americanunderdog,2021,"Zachary Levi, Anna Paquin, Dennis Quaid","['Sports', 'Biography']","American Underdog is a 2021 American biographical sports film about National Football League (NFL) quarterback Kurt Warner. Directed by Andrew and Jon Erwin, the film follows Warner's journey as an undrafted player who ascended to winning Super Bowl XXXIV. It stars Zachary Levi as Warner, alongside Anna Paquin as his wife Brenda and Dennis Quaid as his head coach Dick Vermeil.",https://www.rottentomatoes.com/m/american_underdog,"Released Dec 25, 2021",76.0,98.0,3,Small
memoria,2021,"acreenplay), Tilda Swinton, Elkin Díaz, Jeanne Balibar, Juan Pablo Urrego, Daniel Giménez Cacho","['Drama', 'Fantasy', 'Mystery']","Memoria is a 2021 fantasy drama mystery film written, directed and co-produced by Apichatpong Weerasethakul, starring Tilda Swinton, Elkin Díaz, Jeanne Balibar, Juan Pablo Urrego and Daniel Giménez Cacho.",https://www.rottentomatoes.com/m/memoria,2017,,,6,Medium
the355,2022,"Jessica Chastain, Lupita Nyong'o, Penélope Cruz, Diane Kruger, Fan Bingbing, Sebastian Stan, Édgar Ramírez","['Action', 'Spy', 'Thriller']","The 355 is a 2022 American action spy thriller film directed by Simon Kinberg from a screenplay by Theresa Rebeck and Kinberg, and a story by Rebeck. The film features an ensemble cast, starring Jessica Chastain, Penélope Cruz, Fan Bingbing, Diane Kruger, and Lupita Nyong'o as a group of international spies who must work together to stop a terrorist organization from starting World War III. Édgar Ramírez and Sebastian Stan also star. The title is derived from Agent 355, the codename of a female spy for the Patriots during the American Revolution.",https://www.rottentomatoes.com/m/the_355,"Released Jan 7, 2022",24.0,86.0,7,Medium
the355,2022,"Jessica Chastain, Lupita Nyong'o, Penélope Cruz, Diane Kruger, Fan Bingbing, Sebastian Stan, Édgar Ramírez","['Action', 'Spy', 'Thriller']","The 355 is a 2022 American action spy thriller film directed by Simon Kinberg from a screenplay by Theresa Rebeck and Kinberg, and a story by Rebeck. The film features an ensemble cast, starring Jessica Chastain, Penélope Cruz, Fan Bingbing, Diane Kruger, and Lupita Nyong'o as a group of international spies who must work together to stop a terrorist organization from starting World War III. Édgar Ramírez and Sebastian Stan also star. The title is derived from Agent 355, the codename of a female spy for the Patriots during the American Revolution.",https://www.rottentomatoes.com/m/355,"Released Jan 7, 2022",24.0,86.0,7,Medium
thelegendoflallorona,2022,"Autumn Reeser, Antonio Cupo, Danny Trejo",['Horror'],"The Legend of La Llorona is a 2022 American Horror film directed by Patricia Harris Seeley and written by José Prendes, Cameron Larson and Patricia Harris Seeley. The film stars Autumn Reeser, Danny Trejo, Antonio Cupo and Zamia Fardiño. The film was released on January 7, 2022.",https://www.rottentomatoes.com/m/the_legend_of_la_llorona,"Released Jan 7, 2022",7.0,28.0,3,Small
thecommando,2022,"Mickey Rourke, Michael Jai White","['Action', 'Crime', 'Thriller']",The Commando is a 2022 American action crime thriller film directed by Asif Akbar and starring Mickey Rourke and Michael Jai White.,https://www.rottentomatoes.com/m/the_commando,"Released Jan 7, 2022",,18.0,2,Small
americansiege,2022,"Timothy V. Murphy, Bruce Willis",['Action'],"American Siege is a 2022 American action film written and directed by Edward Drake. It stars Timothy V. Murphy, Bruce Willis, Rob Gough, Johann Urb, Anna Hindman, Johnny Messner, Cullen G. Chambers, and Janet Jones. The film was released by Shout! Studios on January 7, 2022. American Siege was panned by critics.",https://www.rottentomatoes.com/m/american_siege,"Released Jan 7, 2022",8.0,91.0,2,Small
scream,2022,"Melissa Barrera, Mason Gooding, Jenna Ortega, Jack Quaid, Marley Shelton, Courteney Cox, David Arquette, Neve Campbell",['Slasher'],"Scream is a 2022 American slasher film directed by Matt Bettinelli-Olpin and Tyler Gillett, and written by James Vanderbilt and Guy Busick. It is the fifth installment in the Scream film series; though billed as a relaunch of the film series, the film is a direct sequel to Scream 4 (2011). The first film in the series to not be directed by Wes Craven, following his death in 2015, the film is dedicated to Craven at the beginning of the closing credits. The film stars Melissa Barrera, Kyle Gallner, Mason Gooding, Mikey Madison, Dylan Minnette, Jenna Ortega, Jack Quaid, Jasmin Savoy Brown, and Sonia Ammar, with Marley Shelton, Skeet Ulrich, Roger L. Jackson, Heather Matarazzo, Courteney Cox, David Arquette, and Neve Campbell reprising their roles from previous installments. The plot takes place twenty-five years after the original Woodsboro murders from Scream (1996), when yet another Ghostface appears and begins targeting a group of teenagers who are each somehow linked to the original killings. Similar to previous entries, Scream combines the violence of the slasher genre with elements of black comedy and ""whodunit"" mystery to satirize the trend of reboots and legacy sequels (""requels""). The film also provides commentary on the horror fandom culture, particularly the divide between ""elevated horror"" and classic slasher films.",https://www.rottentomatoes.com/m/scream,"Released Jan 14, 2022",76.0,82.0,8,Medium
scream,2022,"Melissa Barrera, Mason Gooding, Jenna Ortega, Jack Quaid, Marley Shelton, Courteney Cox, David Arquette, Neve Campbell",['Slasher'],"Scream is a 2022 American slasher film directed by Matt Bettinelli-Olpin and Tyler Gillett, and written by James Vanderbilt and Guy Busick. It is the fifth installment in the Scream film series; though billed as a relaunch of the film series, the film is a direct sequel to Scream 4 (2011). The first film in the series to not be directed by Wes Craven, following his death in 2015, the film is dedicated to Craven at the beginning of the closing credits. The film stars Melissa Barrera, Kyle Gallner, Mason Gooding, Mikey Madison, Dylan Minnette, Jenna Ortega, Jack Quaid, Jasmin Savoy Brown, and Sonia Ammar, with Marley Shelton, Skeet Ulrich, Roger L. Jackson, Heather Matarazzo, Courteney Cox, David Arquette, and Neve Campbell reprising their roles from previous installments. The plot takes place twenty-five years after the original Woodsboro murders from Scream (1996), when yet another Ghostface appears and begins targeting a group of teenagers who are each somehow linked to the original killings. Similar to previous entries, Scream combines the violence of the slasher genre with elements of black comedy and ""whodunit"" mystery to satirize the trend of reboots and legacy sequels (""requels""). The film also provides commentary on the horror fandom culture, particularly the divide between ""elevated horror"" and classic slasher films.",https://www.rottentomatoes.com/m/scream,"Released Jan 14, 2022",76.0,82.0,8,Medium
scream,2022,"Melissa Barrera, Mason Gooding, Jenna Ortega, Jack Quaid, Marley Shelton, Courteney Cox, David Arquette, Neve Campbell",['Slasher'],"Scream is a 2022 American slasher film directed by Matt Bettinelli-Olpin and Tyler Gillett, and written by James Vanderbilt and Guy Busick. It is the fifth installment in the Scream film series; though billed as a relaunch of the film series, the film is a direct sequel to Scream 4 (2011). The first film in the series to not be directed by Wes Craven, following his death in 2015, the film is dedicated to Craven at the beginning of the closing credits. The film stars Melissa Barrera, Kyle Gallner, Mason Gooding, Mikey Madison, Dylan Minnette, Jenna Ortega, Jack Quaid, Jasmin Savoy Brown, and Sonia Ammar, with Marley Shelton, Skeet Ulrich, Roger L. Jackson, Heather Matarazzo, Courteney Cox, David Arquette, and Neve Campbell reprising their roles from previous installments. The plot takes place twenty-five years after the original Woodsboro murders from Scream (1996), when yet another Ghostface appears and begins targeting a group of teenagers who are each somehow linked to the original killings. Similar to previous entries, Scream combines the violence of the slasher genre with elements of black comedy and ""whodunit"" mystery to satirize the trend of reboots and legacy sequels (""requels""). The film also provides commentary on the horror fandom culture, particularly the divide between ""elevated horror"" and classic slasher films.",https://www.rottentomatoes.com/m/scream,"Released Jan 14, 2022",76.0,82.0,8,Medium
